366,Central Connecticut State,392,College,Men,Division I,Metro East,Hudson Valley DI,0,4,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=GqbfQyLQk6H0KxF85cBWwwfzdCDS2qwbMRZpCk1f8I4%3d
367,Maine-Farmington,387,College,Men,Division III,New England,North New England DIII,2,9,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=IRJawSzF4wGFjnk4u253hCrOBMQNFgxlqYVY9mBdzYI%3d
368,SUNY-Brockport,384,College,Men,Division I,Metro East,Western NY DI,0,6,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=8RsgAvIoaMGbCeeYXC0emuW1Cqj3ztfHhR0gOC79zc0%3d
369,Texas-Dallas B,379,College,Men,Division I,South Central,North Texas DI,2,7,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=i0A180ml2VtaIdQbbtw%2bxYNeEfNhmQGGLMfx42NXwGs%3d
370,Air Force B,378,College,Men,Division III,South Central,Rocky Mountain DIII,1,8,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=dBgcknjXGe9T2atZHxR5Ta6sPvDUfRaHvv4gyyfHqJc%3d
371,Connecticut B,365,College,Men,Developmental,Metro East,Metro East Dev,9,5,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=%2fLZinfVRcAnLxNrLBOXBO2GxWw6nY3NTif6HzLuEQDo%3d
372,Harvard B,364,College,Men,Developmental,New England,Metro Boston Dev,7,5,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=aeNoH%2bBJ0no%2bF%2fDM5cy2cZWhcGBO6twppisbNYugByM%3d
373,Cornell B,361,College,Men,Developmental,Metro East,Metro East Dev,8,3,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=GTtbXze5Of8dpd7b2eXId6VTptdmkW%2f2cEdvdo%2bZGy8%3d
374,Florida Atlantic,360,College,Men,Division I,Southeast,Florida DI,2,4,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=rF39713FGAsnLupIklLgGayurq%2bWAUwI0MtIncmyXXk%3d
375,St Lawrence,356,College,Men,Division III,Metro East,Western NY DIII,2,7,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=7%2fLp5PiWYMcSJ22VhXmg8pgywwZo8na6AMmQkclxXNU%3d
376,Washington University B,355,College,Men,Developmental,South Central,Ozarks DI,7,14,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=GINITkv2GfEbdHn10mz4ANhGuLaW7064Ch4XTUxOOEA%3d
377,Virginia B,352,College,Men,Developmental,Atlantic Coast,Southern Atlantic Coast Dev,11,18,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=vXEbXrX7VdFqv%2fyYO4GFGej9Jn2pLVxDohIUfcO9gnI%3d
378,Texas B,349,College,Men,Developmental,South Central,South Texas DI,1,5,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=BXel%2by0n%2bqwrdGbsWP7kBG4uox94j5s3X3iX629kdlM%3d
379,Millersville,347,College,Men,Division I,Ohio Valley,East Penn DI,0,6,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=DVFBvH9WSXs05RAoFnAHvil4ToMjqUvGX8Y7kXTdni0%3d
380,Wisconsin-Oshkosh,345,College,Men,Division I,North Central,Lake Superior DI,4,15,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=aN86Dtd1UikGwwl%2biaec2IO3nv710L3d792yy8UcnF4%3d
381,Olivet Nazarene,344,College,Men,Division III,Great Lakes,Illinois DIII,6,15,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=BnEbn3t1ycE%2bPiwZlz%2fFALem%2b9kUEL5rpNi7MYYGkWM%3d
382,Rowan B,343,College,Men,Developmental,Metro East,Metro East Dev,14,11,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=DfCSy6lmoxEe5f8yDbB%2fLENWLjQL69SWew2%2fQMWu4U0%3d
383,Northern Arizona B,339,College,Men,Developmental,Southwest,Southwest Dev,0,4,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=zB43%2bnRzYDfmC0mB5YPHoZ%2bk%2fbszumbnPH%2bMGSfIyYo%3d
384,Illinois State B,337,College,Men,Division I,Great Lakes,Illinois DI,9,15,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=1Hj19U37DqmLagx61YAVwxYpA3FpwYgSBmnugcYbZuE%3d
385,Edinboro,331,College,Men,Division I,Ohio Valley,West Penn DI,4,19,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=LfKUaMFxIyjMNdVtEn64pR%2bWmKtm5NyfqbMzSfaVmOg%3d
386,Wisconsin-La Crosse B,331,College,Men,Developmental,North Central,Lake Superior DI,1,3,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=oDZlCXF6gDl4FEUaOuW2Oh%2bpnvcbrmJpUUZDCv%2fHCBA%3d
387,Susquehanna,326,College,Men,Division III,Ohio Valley,West Penn DIII,5,9,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=X9x0acYMS8hjvjyk3FBRda4ICUSlFtA7vYLy%2fUqoYss%3d
388,Temple B,321,College,Men,Developmental,Ohio Valley,Ohio Valley Dev,6,9,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=CMdo0wM83jg0azyQcwxxOHPeM4rZ%2ftvJJfI2XIihf0I%3d
389,Northern Michigan,320,College,Men,Division I,North Central,Lake Superior DI,2,5,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=mAlFr3CwPzNYEKRbNl61%2bzdwqyjwHvd3g91ZeEN58zo%3d
390,Idaho,314,College,Men,Division I,Northwest,Big Sky DI,0,12,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=wFlxa%2f7s%2fq9Udy63q4Tet8h65pz0RDF%2bn52A1YV4sV0%3d
391,Fresno State,303,College,Men,Division I,Southwest,NorCal DI,0,11,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=EO%2br3eHo3ymemJ0diWfITXmN8tNccUgZpUrMZcbNpEk%3d
392,John Carroll,290,College,Men,Division III,Ohio Valley,Ohio DIII,3,6,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=SrrwYUqmdGgJzhieTPonSi2QkrYQmpcl3WxtpIlOhr0%3d
393,Grinnell,284,College,Men,Division III,North Central,West Plains DIII,8,12,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=BTptwiev7TrYHpXR6tM9rY%2bl3lvHp9gHDUTQ1E6qRgE%3d
394,Kalamazoo,281,College,Men,Division III,Great Lakes,Michigan DIII,2,8,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=l6n49cQAVdL5e%2b9aSZabnwx428PZaHw%2b38h6H5OsTfI%3d
395,Lehigh B,275,College,Men,Division III,Ohio Valley,East Penn DIII,6,7,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=Dj6WxPn7gpm3RQe%2bHMcUfiVOcPUtWyGp1GNNvvCqdcA%3d
396,Bethel,274,College,Men,Division III,North Central,Northwoods DIII,2,4,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=P89xPENmpeAObBPCGpgN0TJo2FQ%2bkHKDa1Bqav95ua8%3d
397,Messiah College B,268,College,Men,Developmental,Ohio Valley,Ohio Valley Dev,4,2,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=AeyKkOxGY7PsAJ5egRzIgf00BjlynYxAUjg35tvowCc%3d
398,North Carolina-Wilmington B,263,College,Men,Developmental,Atlantic Coast,Southern Atlantic Coast Dev,3,9,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=QngSnO%2baSoMsSvjqFzUdQQh7vAOoxzc%2flgHBZyHv8ec%3d
399,Northeastern C,261,College,Men,Developmental,New England,Metro Boston Dev,7,3,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=0cTfJkRLzntz793QG5xdbwo66RMXVCTl7doMOwT%2fI6g%3d
400,SUNY-Oneonta,259,College,Men,Division III,Metro East,Western NY DIII,2,7,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=pjrSw0VliqiB%2f%2bG9Q%2bK67XH8ew9jYh43Y8ZJeudWCqE%3d
401,Michigan State B,258,College,Men,Developmental,Great Lakes,Great Lakes Dev,7,12,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=Iov0M%2fDpOu0t6UPyTB79OM3IexMG4VS2jjxSy7IXgi0%3d
402,Rose-Hulman,251,College,Men,Division III,Great Lakes,East Plains DIII,5,10,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=yNZaHGK%2fTNzqPNHTulpCz5AaEj%2fmNVbPUzMjzVbMF1g%3d
403,Dallas,247,College,Men,Division III,South Central,Texas DIII,2,7,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=qYBKOqDiDecSJOemkDdcCIswyVNzLaV0kX9vJ59Pzb8%3d
404,Washington C,242,College,Men,Developmental,Northwest,Cascadia DI,0,5,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=%2bJ29wKWRJC1MERx3j3Dhri5Qrut1%2bNj1FLCLiE52KUQ%3d
405,Drury,238,College,Men,Division III,South Central,Ozarks DIII,1,4,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=G9HlciLXYiZwAdGtFdcWD40i7aZOpg%2fTI%2fMQImlXwmQ%3d
406,Maine,235,College,Men,Division I,New England,North New England DI,0,2,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=vWeoTfPLxxlPRkD9cEbMYpziZI52d0pbarmO0tJjmpI%3d
407,Fairfield,224,College,Men,Division III,Metro East,Hudson Valley DIII,3,5,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=sMHSxzuEaEqSqa12AdcXMkmEx77oNbjxsAQIfADfQ7k%3d
408,Central Washington,222,College,Men,Division I,Northwest,Cascadia DI,0,6,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=9V7P5ZXVqUIExy%2fyPxjrTlDm8IijYFqAbvTy5Aqzh9g%3d
409,Belmont,221,College,Men,Division III,Southeast,Western Southeast DIII,1,11,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=HFJFRrpHmrhuVkp5lX2IdTxtv2Wbp%2fatdbOguhryy7Q%3d
410,Ursinus,218,College,Men,Division III,Ohio Valley,East Penn DIII,4,9,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=BzG8VB%2f%2frKea8mGSNDgtzX0MG4U%2bSQaw1J3HBRt52F8%3d
411,Georgetown B,217,College,Men,Developmental,Atlantic Coast,Colonial Dev,9,6,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=kyQWyF9fMcJ2%2fGlbTtTdbOQsZI1bI3ARHHjWs7bkLFA%3d
412,South Dakota Mines,213,College,Men,Division III,North Central,Northwoods DIII,0,5,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=urOJ3QyBSxghvcDUf17j%2fu2TLSgGDnN05QnjeHJplAY%3d
413,Salisbury,212,College,Men,Division I,Atlantic Coast,Colonial DI,6,13,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=077OUybEyljuuFhxi3CUShQvw%2fAoD6ipq%2bhzJqhAKiI%3d
414,Hofstra,208,College,Men,Division I,Metro East,Metro NY DI,2,15,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=49ctGqUM7irKU8zXI5Mb71GpOyF%2bwyAKnbeEoPuaUFk%3d
415,Abilene Christian,205,College,Men,Division III,South Central,Texas DIII,1,8,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=udQCp7JcvBoEcy14VqA98qhf3E%2b%2fMKNYbFmg6hXzlE4%3d
416,Luther B,193,College,Men,Division III,North Central,West Plains DIII,6,7,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=VwfdrQ1ZsfFWspm5YwNjfhhMovTEb%2f0IYKi5odFikcM%3d
417,Holy Cross,192,College,Men,Division III,New England,South New England DIII,1,4,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=TuNt%2fNMUnAV8mt%2fa6SibOcZ5nYuQWGjrT74tywNDRXU%3d
418,Indiana (Pennsylvania),182,College,Men,Division I,Ohio Valley,West Penn DI,1,9,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=nJU9oQhFkQM%2bNu8lKKxdWViGwTctXhhve9xbDqBSDVA%3d
419,Tulane B,167,College,Men,Developmental,Southeast,Southeast Dev,2,11,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=7WeHaQUtfRvI14INeFNg58h6ArtBFq2hHgrorb9dyIE%3d
420,California-San Diego B,154,College,Men,Developmental,Southwest,Southwest Dev,5,8,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=QfFbGVbGbUPIp9D2KSU1hn8%2fOcbLWS01rUTp86%2btfII%3d
421,Indiana B,154,College,Men,Developmental,Great Lakes,Great Lakes Dev,7,14,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=Nk5hsQQik37AyvVCfh87j7j43QR%2fVhPIN%2bvRGK%2bGJM0%3d
422,North Carolina State  B,153,College,Men,Developmental,Atlantic Coast,Southern Atlantic Coast Dev,2,8,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=PbgdXD%2bnpamPGaGlp8VQEzJLFRQBjTvE0zCw0CTM41s%3d
423,Kentucky B,148,College,Men,Division I,Great Lakes,Great Lakes Dev,1,10,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=93YHr1heThUdhADiaPQ8co7eLUcT3kcsFSOlqeBxc4M%3d
424,California-Pennsylvania,137,College,Men,Division I,Ohio Valley,West Penn DI,2,8,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=sE4Dl%2bdbBkfXuvpciLu%2bv9tNb3cItSWlFSH2m7oGcD4%3d
425,Butler,135,College,Men,Division III,Great Lakes,East Plains DIII,0,2,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=Cd9oY0aSWsbhIfx3yNytS3kZH5oD8qqYQUVrSTDIExg%3d
426,UCLA B,131,College,Men,Developmental,Southwest,Southwest Dev,3,11,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=WeCdzp9HZH%2bUNolaqKSR1wTFGKrcYWtvTdKXx0DKO7Q%3d
427,Wisconsin-Platteville,124,College,Men,Division III,North Central,Lake Superior DIII,1,11,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=NROR1%2bAGKyEWGGQuvoB3ko2QpRI96bzA9XdTlyzYV5o%3d
428,Case Western Reserve B,115,College,Men,Developmental,Ohio Valley,Ohio Valley Dev,2,8,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=2S%2bAQ0Lcvje5%2bTNkmKcYTPR1LhnOd%2bhwqqZNhNg6PaY%3d
429,Lancaster Bible,108,College,Men,Division III,Ohio Valley,East Penn DIII,6,5,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=3xIvCIp7x6E97tP3eExHLoLiXavOGRZ87rqlg8h5IQk%3d
430,Southern Methodist,106,College,Men,Division I,South Central,North Texas DI,3,11,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=JDRQjdCnAiIcrFFwP8%2bR0CnanXwbIit20rsOgC9aU%2fQ%3d
431,Princeton B,100,College,Men,Developmental,Metro East,Metro East Dev,6,10,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=6oTn%2brI4VQMziPMUlwllf2gw5v46f1oTyiJ51Q%2ffUTU%3d
432,Providence College,94,College,Men,Division III,New England,South New England DIII,0,5,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=vCyesR2jMKB8dWle4NyrEiTKbFIqtw%2fcSB4Ku17yPL4%3d
433,Shenandoah,91,College,Men,Division III,Atlantic Coast,Northern Atlantic Coast DIII,2,12,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=zcABu2RC3rdVppZFS%2boxgFvcPPH%2fd8kINLAJlkzXnJ8%3d
434,Creighton,90,College,Men,Division III,North Central,West Plains DIII,5,9,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=r44Wzd88DAxt8SdMgNB0cAbl1GQuGGvh129OjO%2bevfE%3d
435,Stonehill,89,College,Men,Division III,New England,Metro Boston DIII,2,8,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=fxWMn2JjEKKlRlXvEhCXbqxkUyISrALGw67rGfRGdYs%3d
436,Union,83,College,Men,Division III,Metro East,Hudson Valley DIII,0,4,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=HUHIsS7r%2behmYFUNa%2bCNLm327e6GEjXlQZa932rlcZs%3d
437,Canisius,83,College,Men,Division III,Metro East,Western NY DIII,1,4,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=jWE9E%2bQynN3N0ttV0AQtUngwj%2bOBDLWEUvi9c%2f3e4J4%3d
438,George Washington B,73,College,Men,Developmental,Atlantic Coast,Colonial Dev,7,9,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=7BZGMgU9Tgn%2fQmC5bi4BFaq0O80H4O%2fiISEdZ3cuRRM%3d
439,North Texas B,72,College,Men,Division I,South Central,North Texas DI,1,9,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=l137u3N6avVD%2fxsFkYqN8alXT8B5Ir%2fghE43AywItXA%3d
440,Denison,52,College,Men,Division III,Ohio Valley,Ohio DIII,0,5,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=CoIuflJ1PWObyp0vkfQ9vKsyY8cBrv7cebW5U22aP0w%3d
441,Texas A&M C,51,College,Men,Developmental,South Central,South Texas DI,0,5,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=LSpx9Y0BNS4Z1groIkRr%2fRQPPE1kcnVpk3q7uJzwQqY%3d
442,Marquette B,41,College,Men,Developmental,North Central,Lake Superior DI,1,12,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=XGykDTh83CpK7anIFsqQx5Vva2gy212ynEhqVKQXm30%3d
443,California-Santa Barbara B,27,College,Men,Developmental,Southwest,Southwest Dev,2,4,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=2QsRn58mfuA6FPVKXn%2bhcYYOi1%2f1LWXKHFvr24tzua0%3d
444,Cleveland State,27,College,Men,Division I,Ohio Valley,Ohio DI,2,16,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=5RL0Qv5n8OxjoGhbzw386tZK2kfQRht8T4%2f%2fQRlxwtY%3d
445,Franklin & Marshall,22,College,Men,Division III,Ohio Valley,East Penn DIII,1,4,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=juEaekQQXCtMaWlbdjtg%2bpkXnX2%2fG3D2lVfLWD%2bbXHA%3d
446,Wheaton (MA),-6,College,Men,Division III,New England,Metro Boston DIII,1,9,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=v3%2fRkyk%2fO4Ju7tOrDFfj1zNZw3R173gUIc%2bzatg6Png%3d
447,Milwaukee School of Engineering,-8,College,Men,Division III,North Central,Lake Superior DIII,0,9,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=jfxPOP4kvu2McEDbk853UrlHvhmFunb0h9giWE4vdAs%3d
448,York (Pennsylvania),-20,College,Men,Division III,Ohio Valley,East Penn DIII,0,7,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=lcv%2fwHp89cU9rwTcYOPjLVaCxx74acfEWExb3TtPLtU%3d
449,Vermont B,-32,College,Men,Developmental,New England,North New England Dev,2,8,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=mZ79FAcjynwjSnbfOU0OG%2fmG1omKYSeniQcbKAolZF4%3d
450,Pennsylvania B,-64,College,Men,Developmental,Ohio Valley,Ohio Valley Dev,4,15,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=W7nDC8C7f9mpQdj2HOR1tpFlyVnNR5Ker81gK79DpW0%3d
451,Boston College B,-74,College,Men,Developmental,New England,Metro Boston Dev,4,7,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=hd4K%2flyr3E0u4hSIb6Xkgie6ukN%2fHRuZ9WbBWolMo2A%3d
452,Kansas B,-86,College,Men,Developmental,South Central,Ozarks DI,0,12,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=k9KK5vxHjVv2edQ4mFhhSQxPrbHbUurj85t3UfhANzk%3d
453,Wisconsin-Milwaukee B,-89,College,Men,Developmental,North Central,Lake Superior DI,1,14,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=sQwrACCuTK9SLvSMcZB7MkjQ74Mtylsn8Bw1QQOga5U%3d
454,Northwestern-St. Paul,-91,College,Men,Division III,North Central,Northwoods DIII,0,9,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=aRIXeCnFFAKPGYRBJHe5RX%2bqoryNT6yjSiTC9y1UwdE%3d
455,Texas State  B,-119,College,Men,Division I,South Central,South Texas DI,1,12,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=QSbDyVlYiS4%2bxtrbp0t7QntF5VFZygm%2bBrsjpDDyFko%3d
456,Rutgers B,-128,College,Men,Developmental,Metro East,Metro East Dev,3,12,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=b6NTvotrwZMewbMiS2VUogTdm8LtgIyz61avBXeJCLk%3d
457,South Florida B,-128,College,Men,Developmental,Southeast,Southeast Dev,2,14,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=VD%2fZmcBRm7g2cIgpYnSNNSVQdRLdl8GB9H1iARCgzS0%3d
458,Cornell College,-130,College,Men,Division III,North Central,West Plains DIII,1,6,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=2STzavLWD0wAoLc6%2fgTdDSU2iC%2bNFscpC1nxZ0wDo9I%3d
459,SUNY-Binghamton B,-131,College,Men,Developmental,Metro East,Metro East Dev,0,8,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=hstSqBii%2frv0oSsv4DlS7iXH1Ue%2bnBj4r13NSNSfZSA%3d
460,Illinois C,-144,College,Men,Developmental,Great Lakes,Great Lakes Dev,1,16,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=3NVdHHp5zIVPz5ojEaNnsY5UGIVS6cU%2f3PHCntW0RUk%3d
461,Maryland-Baltimore County B,-148,College,Men,Developmental,Atlantic Coast,Colonial Dev,3,8,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=LFhQ0%2fMLcl%2fjOy1dmkWOeUpd%2fv1WA6VxIb7oE2E7SKc%3d
462,Florida Tech B,-152,College,Men,Developmental,Southeast,Southeast Dev,1,15,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=B5JarhM%2f7OfywO0sGTVx3qs1wJsAVSbNukO3OEeqQIw%3d
463,Kettering,-186,College,Men,Division III,Great Lakes,Michigan DIII,0,6,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=AkdBNoNlNddLFYGz4DPZZjq1ZkDPnh%2fONjbS91gu1NY%3d
464,Hendrix,-200,College,Men,,South Central,Ozarks DIII,0,5,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=2lXV3YU4HlUUg3oHOKyf6nq9i6OgPph16OOaVB2mw14%3d
465,Chicago B,-205,College,Men,Developmental,Great Lakes,Great Lakes Dev,0,5,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=Ala3S3ZU5NvnJ6VFi5yMZQGJ%2bjVnlj0yOlhLB4qOwGE%3d
466,Le Moyne,-220,College,Men,Division III,Metro East,Western NY DIII,0,5,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=vMiVmryyAcm6GCH%2bI5VA%2fJBUHEyeX1Sm3xTifjq8OBk%3d
467,Wisconsin C,-222,College,Men,Developmental,North Central,Lake Superior DI,0,12,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=p41GuQo9tjjnfm%2frRij5UmdMqSUtqpVJwgYLM6A0frw%3d
468,SUNY-Albany B,-251,College,Men,Developmental,Metro East,Metro East Dev,1,4,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=TJQyIARObM%2fL%2bBcugHjzE6N0qv90l5Up4fIkM9lf0cE%3d
469,Towson  B,-287,College,Men,Developmental,Atlantic Coast,Colonial Dev,2,10,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=X%2bhY8VnWjQUlckJs5B%2fBEs9wn%2bEnn6RLnqll2OCofGE%3d
470,Dayton B,-292,College,Men,Developmental,Ohio Valley,Ohio Dev,0,5,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=YeUFTisVaEatLlCNq2Kk02EBgYlXBv6ZBaz%2bQeR%2bOy8%3d
471,California-Santa Cruz B,-320,College,Men,Developmental,Southwest,Southwest Dev,0,5,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=Ex62RwfJhc5EqgDps3u%2bnfXLzZDmM7TlLqM2wCJlVII%3d
472,Rensselaer Polytech B,-325,College,Men,Developmental,Metro East,Metro East Dev,0,4,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=MLf8wt%2fAqO04IbOENYRswUkKxLT%2f8aJ%2f4Xa%2bdTt3DQQ%3d
473,SUNY-Buffalo B,-338,College,Men,Developmental,Metro East,Metro East Dev,1,12,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=DLefrLJKA6mjaFcSZ3ZvjfaFZPnlGIXZIglFIa8mxr0%3d
474,Pennsylvania-Johnstown B,-342,College,Men,Division III,Ohio Valley,Pennsylvania DIII,0,4,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=OdHV2KZyHIIwIt5AL0qm4cxOnfXnz6Jqsb5SoNxc3f4%3d
475,Cal Poly Pomona B,-347,College,Men,Developmental,Southwest,Southwest Dev,1,4,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=pDG%2bty1NyHBfA%2ffDayy4CDEKOfBVKV8wWp%2bLUcupI90%3d
476,Johns Hopkins B,-349,College,Men,Developmental,Atlantic Coast,Colonial Dev,0,7,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=MCdWJwEmXIChr7y1rmmotXAeEQCSvIbLhCzRo4PIzm0%3d
477,Tufts C,-423,College,Men,Developmental,New England,Metro Boston Dev,2,5,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=YGIQHEm0Jcbw6jrxOFqV7EPr6PR4GyGFAukNzkpLIqg%3d
478,George Mason B,-447,College,Men,Developmental,Atlantic Coast,Southern Atlantic Coast Dev,0,6,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=VF1J5YVMrlaKw7tg6f1m707V0gDFUF28J9nP4DVV%2buA%3d
479,Coe,-459,College,Men,Division III,North Central,West Plains DIII,0,12,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=IRFONB4OMf7qromaglOprnWjAH14EfdqAp6TVeEHtpU%3d
480,West Chester B,-477,College,Men,Developmental,Ohio Valley,Ohio Valley Dev,1,13,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=KFtrEL3e%2fyU5%2fdyC7rrCPB4Vsw49bt7osw5cdGUX7JY%3d
481,St Mary's (Maryland),-509,College,Men,Division III,Atlantic Coast,Northern Atlantic Coast DIII,0,6,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=8XojnipvVlXot4%2fNm6pB6jjB7fDnthegQ1DgmSYo92A%3d
482,American B,-545,College,Men,Developmental,Atlantic Coast,Colonial Dev,1,13,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=8k9dB2vhye6y8%2fRWwSFC2jzbPLr4ED%2bHEuXw9GR4ckE%3d
483,Rhode Island  B,-546,College,Men,Developmental,New England,South New England Dev,1,11,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=whz2qkMzim%2b1xf2uyRfHjPacXmmH1TDM87IGsoAc36Y%3d
484,California-San Diego C,-597,College,Men,Developmental,Southwest,Southwest Dev,0,5,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=UJolTXNjnG88n%2bw0Z%2btxycPJEi7Q4WMw0Hy0YnRR%2bTo%3d
485,Amherst B,-632,College,Men,Developmental,New England,South New England Dev,0,3,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=IDx4M1%2bB0lQXBoH6ozEA8EGz%2bUNr28oHWez6JEDznT4%3d
